post_title,post_name,post_parent,ID,post_content,post_excerpt,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,visibility,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,meta:total_sales,meta:_global_unique_id,tax:product_brand,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class,tax:pos_product_visibility,attribute:Size,attribute_data:Size,attribute:lemon,attribute_data:lemon
"DOT MERAH KUNING 6 CM + BOTOL 400 ML - Cocok Untuk Segala Jenis Ternak Kambing, Domba, Sapi, DLL.",dot-merah-kuning-6-cm-botol-400-ml-cocok-untuk-segala-jenis-ternak-kambing-domba-sapi-dll,,259,"<strong>BOTOL DOT CEMPE KAMBING DOMBA UKURAN BOTOL 250 ML</strong>

<strong>Bahan :</strong> Plastik berkualitas tinggi, food-grade silikon

Mudah Diminum oleh segala jenis hewan

100% berkualitas tinggi

<strong>Fitur:</strong>
<ul>
 	<li>Bahan berkualitas tinggi.</li>
 	<li>Puting ini dirancang khusus untuk domba,kambing,kucing,anjing</li>
 	<li>Terbuat dari silikon, aman dan tidak membahayakan domba,kambing,kucing,anjing</li>
 	<li>Simulasi tinggi, lembut, tahan lama, tahan gigitan.</li>
 	<li>Lubang udara pada tutup puting susu memiliki efek yang membantu pada susu induk yang tidak keluar.</li>
</ul>
<strong>Kegunaan</strong>
<ul>
 	<li>Sangat membantu induk atau anak hewan untuk minum susu atau minuman nutrisi yang bisa di aplikasikan berkali kali</li>
 	<li>Bahan sangat lembut efisiensi dalam meminumkan susu/nutirisi</li>
</ul>
<strong>Spesifikasi:</strong>
<ul>
 	<li>Sangat mudah di pasangkan pada botol bekas yg mudah didapat</li>
 	<li>Bahan:Silikon</li>
 	<li>Tipe PP: Domba Persediaan</li>
 	<li>Warna: Seperti gambar yang ditunjukkan</li>
 	<li>Ukuran Tinggi: 5.8cm (2.28in)</li>
 	<li>Diameter: 3cm (1.18in)</li>
</ul>
<strong>JAMINAN PRODUK:</strong>

Dijamin produk sesuai dengan deskripsi. Rekomendasi terbaik makanan hamster original 100% bebas bahan pengawet dan tanpa bahan kimia.",,Published,,0,"2026-07-02 17:24:49",1,open,TTS00115,,,no,no,,12000,,80,2,4,1,,,outofstock,no,no,,no,taxable,,,,,,'-1,'-1,,,"http://localhost:8000/wp-content/uploads/2026/07/Dot-Merah-Kuning-6-cm-Botol-400-ml.png ! alt :  ! title : Dot-Merah-Kuning-6-cm-Botol-400-ml.png ! desc :  ! caption : ",,http://localhost:8000/product/dot-merah-kuning-6-cm-botol-400-ml-cocok-untuk-segala-jenis-ternak-kambing-domba-sapi-dll/,0,,,simple,outofstock,"Botol dan Dot",,,,,,,
"VITAMIN B1 WONDER 100 ML - Atasi Gangguan Pencernaan, Selera Makan, Kaki Lemas Hewan Ternak",vitamin-b1-wonder-100-ml-atasi-gangguan-pencernaan-selera-makan-kaki-lemas-hewan-ternak,,260,"<strong>VITAMIN B1 WONDER</strong>

<strong>KOMPOSISI</strong>

Thiamin Hydrachloridum 100 mg / ml

<strong>INDIKASI</strong>
<ul>
 	<li>Gangguan Syaraf</li>
 	<li>Menurunnya fungsi usus dan lambung</li>
 	<li>Gangguan pencernaan</li>
 	<li>Nafsu makan berkurang</li>
 	<li>Menurunnya berat badan</li>
 	<li>Pertumbuhan yang abnormal</li>
 	<li>Kaki melemas, kesemutan, gangguan pada waktu berjalan/berdiri</li>
 	<li>Kelelahan</li>
 	<li>Busung lapar</li>
 	<li>Beri-beri</li>
 	<li>Bulu kusam/bersirap</li>
 	<li>Gangguan pada kulit</li>
 	<li>Defisiensi Vitamin B1 pada umumnya.</li>
</ul>
<strong>DOSIS</strong>
<ul>
 	<li>Sapi, kerbau, kuda, babi: 1-10 ml</li>
 	<li>Domba, kambing, anak babi : 1-5 ml</li>
 	<li>Anjing, kucing : 1-2 ml</li>
 	<li>Unggas : 0,2-0,5 ml</li>
</ul>",,Published,,0,"2026-07-02 17:24:49",1,open,TTS00117,,,no,no,,62118,,250,6,12,6,,,outofstock,no,no,,no,taxable,,,,,,'-1,'-1,,,"http://localhost:8000/wp-content/uploads/2026/07/Vitamin-B1-Wonder-100ml.png ! alt :  ! title : Vitamin-B1-Wonder-100ml.png ! desc :  ! caption : ",,http://localhost:8000/product/vitamin-b1-wonder-100-ml-atasi-gangguan-pencernaan-selera-makan-kaki-lemas-hewan-ternak/,0,,,simple,outofstock,"Vitamin & Suplemen Ternak & Unggas",,,,,,,
"CLOXA - BEN DRY COW - Untuk Kering Kandang, Mastitis Dan Perlindungan Lebih Lanjut Di Musim Kemarau",cloxa-ben-dry-cow-untuk-kering-kandang-mastitis-dan-perlindungan-lebih-lanjut-di-musim-kemarau,,261,"<strong>CLOXA BEN DRY COW 1 Syringe (1 Box Isi 24 Syringe LEBIH HEMAT, cek etalase toko kami ini)</strong>

<strong>Indikasi:</strong>

Untuk digunakan pada sapi saat dikeringkan mengobati infeksi mastitis yang ada dan untuk memberikan perlindungan agar infeksi lebih lanjut selama musim kemarau.

<strong>Kontraindikasi:</strong>
<ul>
 	<li>Jangan digunakan pada sapi menyusui.</li>
 	<li>Tidak untuk digunakan dalam waktu 49 hari setelah melahirkan.</li>
 	<li>Jangan gunakan bersama obat lain dengan hipersensitivitas terhadap salah satu bahan.</li>
</ul>
<strong>Dosis dan Aplikasi:</strong>
<ul>
 	<li>Untuk aplikasi intramammary tunggal.</li>
 	<li>Disinfeksi puting susu setelah pemerahan terakhir pada awal periode kering dan berikan isi injector per kuartir.</li>
 	<li>Rawat semua bagian.</li>
</ul>
<strong>Tindakan pencegahan dan peringatan</strong>
<ul>
 	<li>Jangan menangani produk jika Anda diketahui sangat sensitif terhadap penisilin.</li>
 	<li>Hindari kontak kulit, kenakan sarung tangan dan cuci tangan setelah digunakan.</li>
 	<li>Bilas kulit dengan air dan sabun kontak langsung dengan produk.</li>
</ul>
<strong>Waktu henti obat:</strong>
<ul>
 	<li>Daging dan jeroan: 28 hari</li>
 	<li>Susu untuk konsumsi manusia hanya boleh diambil mulai dari 96 jam (yaitu, pada pemerahan ke-8 diperah dua kali sehari) setelah melahirkan.</li>
</ul>
<strong>Kondisi penyimpanan:</strong>

Simpan di bawah 25 ° C. Jangan dibekukan.",,Published,,0,"2026-07-02 17:24:49",1,open,TTS00118,,,no,no,,32000,,50,3,16,3,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"http://localhost:8000/wp-content/uploads/2026/07/Cloxa-Ben-Dry-Cow-_-1-syringe.png ! alt :  ! title : Cloxa-Ben-Dry-Cow-_-1-syringe.png ! desc :  ! caption : ",,http://localhost:8000/product/cloxa-ben-dry-cow-untuk-kering-kandang-mastitis-dan-perlindungan-lebih-lanjut-di-musim-kemarau/,0,,,simple,,"Obat Ternak",,,,,,,
"PUPUK TRICODERMA 1 KG - Menyuburkan, Memperbaiki, Mengefisienkan, Mempercepat Pertumbuhan.",pupuk-tricoderma-1-kg-menyuburkan-memperbaiki-mengefisienkan-mempercepat-pertumbuhan,,262,"<strong>Pupuk Hayati Tricoderma + 1 Kg - Tricoderma 1 Kg - Pupuk Tricoderma - pupuk organik tricoderma</strong>

Trico-Z adalah agensi hayati yang berisi jamur Trichoderma harzianum dan diperkaya dengan beberapa mikroorganisme lain yang menguntungkan, jamur Trichoderma harzianum adalah predator alami dari berbagai macam jamur pathogen karena menghambat, merusak dan membunuh jamur penyakit tular tanah. Sehingga Trichoderma harzianum bermanfaat sebagai fungisida alami. Kelebihan Trichoderma harzianum adalah tidak menimbulkan resistensi dari jamur/ mikroorganisme penyakit tular tanah.

Bahan aktif: Trichoderma harzianum 8,1 x 107 CFU/ ml dan diperkaya beberapa mikroba lainnya juga dilengkapi dengan micronutrient. Tersedia kemasan 100 gr, 250 gr, 500 gr, 1 kg dan 25 kg.

<strong>Manfaat TRICO-Z</strong>
<ul>
 	<li>Melindungi tanaman dari serangan penyakit: Layu Fusarium, Busuk buah Antraknosa, Colletotricum, bakteri Pseudomonas solanacearum, busuk pangkal batang Phytoptora.</li>
 	<li>Menyuburkan, memperbaiki struktur dan pH tanah.</li>
 	<li>Mengurai bahan organik di tanah menjadi unsur hara yang bisa diserap tanaman.</li>
 	<li>Sebagai agen hayati stimulasi pertumbuhan tanaman.</li>
 	<li>Meningkatkan dan memperpanjang masa produksi pada tanaman hortikultura dan perkebunan.</li>
 	<li>Mempercepat perkecambahan biji &amp; pertumbuhan tanaman.</li>
 	<li>Mengefisienkan pemupukan dan menekan biaya produksi.</li>
 	<li>Mengurangi pemakaian fungisida kimia.</li>
 	<li>Meningkatkan sistem perakaran yang besar dan banyak, meningkatkan kemampuan akar mengikat air sehingga tanaman lebih tahan di musim kemarau yang lama.</li>
</ul>
<strong>TAHAP-TAHAP PEMAKAIAN TRICO-Z</strong>

1. Treatment biji/ benih sebelum tanam.

Basahi bibit kemudian campurkan dengan TRICO-Z dalam kantong plastik dengan dosis 5 - 10 gr TRICO-Z per 100 gr biji/ benih.

2. Dimasukan ke lubang tanam.
<ul>
 	<li>Tanaman hortikultura/ palawija: 5 gr/ lubang tanam.</li>
 	<li>Tanaman besar (pisang, pepaya, perkebunan, dll): 20 gr/ tanaman.</li>
</ul>
3. Pengomposan: 2 kg/ ton bahan kompos.

Pupuk Hayati Tricoderma + 1 Kg - Tricoderma 1 Kg - Pupuk Tricoderma - pupuk organik tricoderma

#pupukhayati #pupuktricoderma #pupukorganik #pupukorganiktanaman",,Published,,0,"2026-07-02 17:24:49",1,open,TTS00119,,,no,no,,60000,,1200,7,29,16,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"http://localhost:8000/wp-content/uploads/2026/07/Pupuk-Tricoderma-1-Kg.png ! alt :  ! title : Pupuk-Tricoderma-1-Kg.png ! desc :  ! caption : ",,http://localhost:8000/product/pupuk-tricoderma-1-kg-menyuburkan-memperbaiki-mengefisienkan-mempercepat-pertumbuhan/,0,,,simple,,Pupuk,,,,,,,
"PLASTIK SHEET IB 20 PCS - Untuk Inseminasi Buatan Ternak Sap,i Kambing, Domba, Kuda, DLL.",plastik-sheet-ib-20-pcs-untuk-inseminasi-buatan-ternak-sapi-kambing-domba-kuda-dll,,263,"<strong>Plastik Sheet IB Plastik Sheet</strong> Inseminasi Hewan Sapi Kambing Domba Kuda

<strong>Isi :</strong> 20 pcs/ pack

<strong>Bahan :</strong> Plastik

<strong>Panjang :</strong> 44 cm

<strong>Berat Aktual :</strong> 45 gram

<strong>Berat packing :</strong> 350 gram (karena panjang dan ringan, jadi menambah volume pengemasan)

Berfungsi sebagai pelindung inseminasi gun setelah diisi dengan straw, agar tidak melukai saat dimasukkan kedalam saluran reproduksi betina.",,Published,,0,"2026-07-02 17:24:49",1,open,TTS00122,,,no,no,,24000,,80,6,40,3,,,outofstock,no,no,,no,taxable,,,,,,'-1,'-1,,,"http://localhost:8000/wp-content/uploads/2026/07/Plastik-Sheet-IB-1-Pack-20-pcs.png ! alt :  ! title : Plastik-Sheet-IB-1-Pack-20-pcs.png ! desc :  ! caption : ",,http://localhost:8000/product/plastik-sheet-ib-20-pcs-untuk-inseminasi-buatan-ternak-sapi-kambing-domba-kuda-dll/,0,,,simple,outofstock,"Plastik Silase & Sheats IB",,,,,,,
"CACING EXITOR SACHET 10 KAPSUL - Untuk Membasmi Cacing pada Ayam, Bebek Dan Unggas Lainnya.",cacing-exitor-sachet-10-kapsul-untuk-membasmi-cacing-pada-ayam-bebek-dan-unggas-lainnya,,264,"<strong>CACING EXITOR SACHET 10 KAPSUL</strong>

Pembasmi Cacing gilik. Seperti penurunan kualitas cangkang telur, ayam stres, tidak napsu makan.

<strong>lNDlKASl :</strong>

Infeksi cacing gilik (Ascaridia sp., Oxyspirura sp.)

<strong>KANDUNGAN per kapsul :</strong>

Piperazine citrate 320 mg

<strong>ATURAN PAKAI dan DOSIS :</strong>

Ayam

Umur 4-6 Minggu 1 kapsul

Lebih dari 6 Minggu 2 kapsul sekaligus

<strong>PERHATIAN :</strong>
<ul>
 	<li>Untuk memperoleh hasil yang baik, obat diberikan pada pagi hari sebelum ayam diberi makan</li>
 	<li>Untuk menjaga kesehatan dan produksi telur tetap tinggi, pengobatan diulang tiap bulan atau bila terlihat adanya gejala cacingan</li>
 	<li>Hentikan pemakaian obat 5 hari sebelum ayam dipotong untuk dikonsumsi</li>
 	<li>Simpan obat di tempat yang kering dan tertutup rapat, terhindar dari sinar matahari langsung</li>
 	<li>Obat hanya untuk hewan</li>
</ul>",,Published,,0,"2026-07-02 17:24:50",1,open,TTS00123,,,no,no,,3300,,45,3,9,10,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"http://localhost:8000/wp-content/uploads/2026/07/Cacing-Exitor-Sachet-10-Kapsul-_-Medion.png ! alt :  ! title : Cacing-Exitor-Sachet-10-Kapsul-_-Medion.png ! desc :  ! caption : ",,http://localhost:8000/product/cacing-exitor-sachet-10-kapsul-untuk-membasmi-cacing-pada-ayam-bebek-dan-unggas-lainnya/,0,,,simple,,"Obat Unggas",,,,,,,
"CACING EXITOR 1 BOX (ISI 50 SACHET - 10 KAPSUL) - Untuk Masalah Cacing pada Ayam, Bebek Dan Unggas",cacing-exitor-1-box-isi-50-sachet-10-kapsul-untuk-masalah-cacing-pada-ayam-bebek-dan-unggas,,265,"<strong>CACING EXITOR 1 BOX (ISI 50 SACHET - 10 KAPSUL)</strong>

<strong>ATURAN PAKAI dan DOSIS :</strong>

Ayam

Umur 4-6 Minggu 1 kapsul

Lebih dari 6 Minggu 2 kapsul sekaligus

<strong>ISI</strong>

1 BOX (ISI 50 SACHET - 10 KAPSUL)",,Published,,0,"2026-07-02 17:24:50",1,open,TTS00123X50,,,no,no,,146715,,100,6,19,9,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"http://localhost:8000/wp-content/uploads/2026/07/Cacing-Exitor-Sachet-1-Box_-Medion.png ! alt :  ! title : Cacing-Exitor-Sachet-1-Box_-Medion.png ! desc :  ! caption : ",,http://localhost:8000/product/cacing-exitor-1-box-isi-50-sachet-10-kapsul-untuk-masalah-cacing-pada-ayam-bebek-dan-unggas/,0,,,simple,,"Obat Unggas",,,,,,,
"KADOFU 1 KG BY MEDION - Makanan Kering Kucing Adult and Kitten.",kadofu-1-kg-by-medion-makanan-kering-kucing-adult-and-kitten,,266,"<strong>KADOFU 1 KG</strong>

Kadofu dibuat dari bahan baku pilihan bernutrisi tinggi, mengandung semua nutrisi yang cocok untuk anak kucing dan kucing dewasa. Kadofu diproduksi di fasilitas yang telah memiliki sertifikat GMP dan HACCP sehingga standar dan keamanan pangan selalu terjaga.

<strong>PROTEIN SEIMBANG, UNTUK MEMENUHI KEBUTUHAN KUCING ANDA</strong>
<ul>
 	<li>Kaya akan serat, sehingga lebih mudah dicerna</li>
 	<li>Kolin Klorida, untuk meningkatkan fungsi otak</li>
 	<li>Taurin, untuk penglihatan dan fungsi hati yang lebih baik</li>
 	<li>Ekstrak Yucca, untuk mengurangi bau tidak sedap pada kotoran</li>
</ul>
<strong>ANALISIS NUTRISI</strong>
<ul>
 	<li>Protein kasar min 28%</li>
 	<li>Lemak kasar min 9%</li>
 	<li>Serat kasar maks 6%</li>
 	<li>Kadar air maks 10%</li>
</ul>
<strong>KEMASAN</strong>

1 kg",,Published,,0,"2026-07-02 17:24:50",1,open,TTS00124,,,no,no,,31500,,1200,7,29,16,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"http://localhost:8000/wp-content/uploads/2026/07/Kadofu-1-Kg-_-Medion.png ! alt :  ! title : Kadofu-1-Kg-_-Medion.png ! desc :  ! caption : ",,http://localhost:8000/product/kadofu-1-kg-by-medion-makanan-kering-kucing-adult-and-kitten/,0,,,simple,,"Pakan Anabul, Ternak & Unggas",,,,,,,
"Teramycin 10 ml + Supit - Obat Ayam Sakit Setelah Terkena Luka Sangat Bagus Mengobati Infeksi Terkena Jalu Sebagai Antibiotik Penyembuhan Luka dan Obat CRD",teramycin-10-ml-supit-obat-ayam-sakit-setelah-terkena-luka-sangat-bagus-mengobati-infeksi-terkena-jalu-sebagai-antibiotik-penyembuhan-luka-dan-obat-crd,,267,"<strong>Manfaat Istimewa :</strong>
<ul>
 	<li>Mengatasi ayam yg terluka</li>
 	<li>Mengatasi Infeksi</li>
 	<li>Sebagai antibiotik mencegah sakit</li>
 	<li>Obat CRD Ngorok dan Berak Kapur</li>
</ul>
<strong>Cara Penggunaan :</strong>
<ul>
 	<li>Ayam Usia Muda 1 - 3 bulan berikan dengan dosis 0.5 ml</li>
 	<li>Ayam Usia Dewasa 3 bulan lebih berikan dengan dosis 1.0 ml</li>
</ul>
<strong>Catatan :</strong>
<ul>
 	<li>Pemberian disarankan dari hari ke 1 - 3</li>
 	<li>Agar hasil Maximal bisa di lanjut di hari 3 - 5</li>
 	<li>Obat Injeksi Netto 10 ml</li>
</ul>",,Published,,0,"2026-07-02 17:24:50",1,open,TTS00128,,,no,no,,26000,,80,7,17,6,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"http://localhost:8000/wp-content/uploads/2026/07/Teramycin-10ml.png ! alt :  ! title : Teramycin-10ml.png ! desc :  ! caption : ",,http://localhost:8000/product/teramycin-10-ml-supit-obat-ayam-sakit-setelah-terkena-luka-sangat-bagus-mengobati-infeksi-terkena-jalu-sebagai-antibiotik-penyembuhan-luka-dan-obat-crd/,0,,,simple,,"Antibiotik & Anti Inflamasi",,,,,,,
"MELOVEM 100 ML - Untuk Menghilangkan Gejala Radang Seperti Panas & Nyeri Pada Hewan Ternak",melovem-100-ml-untuk-menghilangkan-gejala-radang-seperti-panas-nyeri-pada-hewan-ternak,,274,"<strong>MELOVEM 100 ML</strong>

<strong>INDIKASI</strong>

Untuk Menghilangkan Gejala Radang Seperti Panas &amp; Nyeri Pada Hewan Ternak Sapi Kambing Kuda

<strong>Dosis</strong>

<strong>Ternak:</strong> dosis 0,5 mg per kg berat badan (misalnya 2,5 ml per 100 kg berat badan)

<strong>Babi:</strong> dosis 0,4 mg per kg berat badan (misalnya 2,0 ml per 100 kg berat badan) Jika perlu, dosis kedua dapat diberikan setelah 24 jam.

<strong>Equine:</strong> Pemberian tunggal dengan dosis 0,6 mg per kg berat badan (mis. 3,0 ml per 100 kg berat badan).

<strong>ISI :</strong> 100 ML",,Published,,0,"2026-07-02 17:25:16",1,open,TTS00129,,,no,no,,400000,,250,7,13,7,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"http://localhost:8000/wp-content/uploads/2026/07/Melovem-100ml.png ! alt :  ! title : Melovem-100ml.png ! desc :  ! caption : ",,http://localhost:8000/product/melovem-100-ml-untuk-menghilangkan-gejala-radang-seperti-panas-nyeri-pada-hewan-ternak/,0,,,simple,,"Antibiotik & Anti Inflamasi|Obat Ternak",,,,,,,
"FOSGRIN KEMASAN 100 GRAM - Untuk Masalah infeksi bakteri E Coli Pada Ayam",fosgrin-kemasan-100-gram-untuk-masalah-infeksi-bakteri-e-coli-pada-ayam,,275,"<strong>FOSGRIN 100 GRAM</strong>

<strong>INDIKASI:</strong>

Untuk mengatasi penyakit akibat infeksi bakteri E Coli

<strong>DOSIS PEMAKAIAN:</strong>

<strong>Unggas:</strong> 160 mg/kg BB. Dilarutkan dengan air minum.

Selama 3-5 hari berturut turut

<strong>Kemasan</strong>

100 gram",,Published,,0,"2026-07-02 17:25:19",1,open,TTS00130,,,no,no,,50000,,100,5,14,4,,,outofstock,no,no,,no,taxable,,,,,,'-1,'-1,,,"http://localhost:8000/wp-content/uploads/2026/07/Fosgrin-Kemasan-100-Gram.png ! alt :  ! title : Fosgrin-Kemasan-100-Gram.png ! desc :  ! caption : ",,http://localhost:8000/product/fosgrin-kemasan-100-gram-untuk-masalah-infeksi-bakteri-e-coli-pada-ayam/,0,,,simple,outofstock,"Antibiotik & Anti Inflamasi|Obat Unggas",,,,,,,
"FLOXAGEN 100 ML - AB Untuk Pernafasan, Pencernaan dan Saluran Kemih PadaTernak.",floxagen-100-ml-ab-untuk-pernafasan-pencernaan-dan-saluran-kemih-padaternak,,276,"<strong>Setiap ml Floxagen Inj mengandung :</strong>

Enro ............ 100 mg

Krmentrian RI NO : D. PKC

<strong>Indikasi :</strong>

Floxagen Efektif untuk prngobatan infelsi saluran pencernaan, pernafasan dari saluran kemih pada ternak yang disebabkan oleh bakteri gram Positif dan Gram negatif .

<strong>Dosis dan cara pakai :</strong>
<ul>
 	<li>Babi, kambing, domba : 0,3 -0,5 ml / 10 kg</li>
 	<li>Sapi, kerbau : 1,5 ml- 2,5 ml/ 50kg</li>
</ul>",,Published,,0,"2026-07-02 17:25:20",1,open,TTS00131,,,no,no,,75000,,250,6,12,6,,,outofstock,no,no,,no,taxable,,,,,,'-1,'-1,,,"http://localhost:8000/wp-content/uploads/2026/07/Floxagen-100ml.png ! alt :  ! title : Floxagen-100ml.png ! desc :  ! caption : ",,http://localhost:8000/product/floxagen-100-ml-ab-untuk-pernafasan-pencernaan-dan-saluran-kemih-padaternak/,0,,,simple,outofstock,"Antibiotik & Anti Inflamasi",,,,,,,
"TESTOHORMON 20 ML WONDER - Mengatasi Gangguan Dan Memperbaiki Reproduksi Hewan.",testohormon-20-ml-wonder-mengatasi-gangguan-dan-memperbaiki-reproduksi-hewan,,277,"<strong>TESTOHORMON</strong>

<strong>KOMPOSISI</strong>

Setiap ml Testohormon mengandung:

Testosteron propionat …………………… 30 mg

<strong>INDIKASI</strong>

<strong>Pada hewan jantan:</strong>
<ul>
 	<li>Membantu pertumbuhan alat reproduksi jantan</li>
 	<li>Mengatasi impotensi</li>
 	<li>Memperbaiki produksi sperma</li>
 	<li>Memperbaiki fungsi testis</li>
 	<li>Membantu pengobatan radang testis</li>
 	<li>Menstimulasi pertumbuhan</li>
</ul>
<strong>Pada hewan betina:</strong>
<ul>
 	<li>Memperbaiki gangguan pada uterus</li>
 	<li>Memperbaiki gangguan laktasi</li>
 	<li>Membantu pengobatan mastitis</li>
</ul>
<strong>DOSIS &amp; CARA PEMAKAIAN</strong>

Testohormon diberikan melalui suntikan subkutan atau intramuskuler
<ul>
 	<li>Anak babi yang mengalami gangguan pertumbuhan : 0,5 – 1 ml</li>
 	<li>Babi : 3 – 5 ml</li>
 	<li>Sapi, kuda : 5 – 10 ml</li>
 	<li>Kambing, domba : 3 – 5 ml</li>
 	<li>Anjing : 1 – 5 ml</li>
 	<li>Kucing, kelinci : 0,5 – 1 ml</li>
 	<li>Kalkun, angsa : 0,1 – 1 ml</li>
 	<li>Ayam, bebek, burung : 0,1 – 0,5 ml</li>
 	<li>Atau sesuai petunjuk dokter hewan</li>
</ul>
<strong>PERINGATAN</strong>
<ul>
 	<li>Obat hanya untuk hewan, harus dengan resep dokter hewan.</li>
 	<li>Simpan di tempat yang sejuk dan terhindar dari sinar matahari langsung</li>
 	<li>Jauhkan dari jangkauan anak-anak</li>
 	<li>Jangan diberikan dalam 5 hari sebelum hewan dipotong untuk dikonsumsi dagingnya.</li>
</ul>
<strong>KEMASAN :</strong>

20 ml",,Published,,0,"2026-07-02 17:25:22",1,open,TTS00132,,,no,no,,164600,,90,6,6,9,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"http://localhost:8000/wp-content/uploads/2026/07/Testohormon-20-ml-_-Wonder.png ! alt :  ! title : Testohormon-20-ml-_-Wonder.png ! desc :  ! caption : ",,http://localhost:8000/product/testohormon-20-ml-wonder-mengatasi-gangguan-dan-memperbaiki-reproduksi-hewan/,0,,,simple,,"Hormon Ternak",,,,,,,
"LYSINE FOR CAT 50 GRAM - Lysine untuk Suplemen Penambah Kesehatan Untuk Anjing & Kucing",lysine-for-cat-50-gram-lysine-untuk-suplemen-penambah-kesehatan-untuk-anjing-kucing,,278,"<strong>KOMPOSISI</strong>
<ul>
 	<li>LYSINE SODIUM SALICYLTE</li>
 	<li>VITAMIN A, D3, E, K, B2, B3, B12, C</li>
 	<li>NICONITAMIDE</li>
 	<li>CALCIUM</li>
 	<li>MAGNESIUM</li>
 	<li>MAGANESE</li>
 	<li>ZINK</li>
 	<li>COPPER</li>
 	<li>COBALT</li>
</ul>
<strong>INDIKASI :</strong>
<ul>
 	<li>MENCEGAH FLU</li>
 	<li>MENCEGAH VIRUS HERPES</li>
 	<li>MENINGKAT ANTI BODY</li>
 	<li>MEMBANTU PENYERAPAN CALSIUM</li>
 	<li>MENINGKAT HORMON, ENZIM, COLAGEN DALAM TUBUH</li>
 	<li>MEMPERBAIKI SISTEM PERNAFASAN</li>
</ul>
<strong>ATURAN PAKAI</strong>
<ul>
 	<li>DEWASA / 12 BULAN KE ATAS 1/4 SENDOK TEH ( PER 1 X PORSI MAKAN)</li>
 	<li>KITTEN DI ATAS 3 BULAN 1/6 SENDOK TEH ( PER 1 X PORSI MAKAN)</li>
</ul>
<strong>CARA PEMBERIAN</strong>
<ul>
 	<li>BISA DI CAMPUR DI MAKANAN KERING BASAH</li>
 	<li>BISA DI CAMPURKAN DI MINUM</li>
</ul>",,Published,,0,"2026-07-02 17:25:25",1,open,TTS00135,,,no,no,,6500,,80,5,15,6,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"http://localhost:8000/wp-content/uploads/2026/07/Lysine-For-Cat.png ! alt :  ! title : Lysine-For-Cat.png ! desc :  ! caption : ",,http://localhost:8000/product/lysine-for-cat-50-gram-lysine-untuk-suplemen-penambah-kesehatan-untuk-anjing-kucing/,0,,,simple,,"Vitamin Anabul",,,,,,,
"LEVA 100 ML - Mengatasi Cacingan Untuk Hewan Ternak.",leva-100-ml-mengatasi-cacingan-untuk-hewan-ternak,,279,"<strong>LEVA 100 ML</strong>

<strong>Indikasi</strong>

Pencegahan dan pengobatan infeksi cacing usus dan paru-paru pada Sapi, anak sapi, domba, dan kambing

<strong>Umum:</strong>

1 ml per 20 kg berat badan.

<strong>Kemasan</strong>

Botol 100 ml.",,Published,,0,"2026-07-02 17:25:29",1,open,TTS00136,,,no,no,,130000,,250,6,12,6,,,outofstock,no,no,,no,taxable,,,,,,'-1,'-1,,,"http://localhost:8000/wp-content/uploads/2026/07/Leva-100-100-ml.png ! alt :  ! title : Leva-100-100-ml.png ! desc :  ! caption : ",,http://localhost:8000/product/leva-100-ml-mengatasi-cacingan-untuk-hewan-ternak/,0,,,simple,outofstock,"Obat Ternak",,,,,,,
